wv_nm,T_293,T_283,T_273,T_263,T_253,T_243,T_233,T_223,T_213,T_203,T_193,T_228
385.04,0.000141140803,0.000143570949,0.000104811815,0.000124202411,9.2522281e-05,5.8453969e-05,6.7829157e-05,4.402723e-05,7.8412962e-05,2.9456576e-05,2.9100151e-05,6.23810908322495e-05
385.05,0.000138423903,0.00014411406,0.000104470723,0.000124586005,9.1324962e-05,6.2430327e-05,6.9260506e-05,4.508978e-05,7.9121508e-05,3.0036271e-05,2.9899081e-05,6.38547707617152e-05
385.06,0.000134592536,0.000144758584,0.000102461024,0.000125036849,9.0514465e-05,6.4804521e-05,7.0402949e-05,4.6791205e-05,7.9052644e-05,3.1069231e-05,3.064179e-05,6.51183827640311e-05
385.07,0.000132924736,0.000145453411,0.000104165677,0.000126004442,8.9671957e-05,6.2307663e-05,7.1078946e-05,4.8874341e-05,7.797772e-05,3.2115103e-05,3.1250268e-05,6.53644765537327e-05
385.08,0.000132867439,0.000146150659,0.000107384531,0.0001269142,8.8742293e-05,6.2805851e-05,7.1173634e-05,5.0093449e-05,7.5916642e-05,3.3062521e-05,3.1767555e-05,6.56358315557584e-05
385.09,0.000132260575,0.000146808095,0.00010268268,0.000127059191,8.7998777e-05,6.5632772e-05,7.0666569e-05,4.8869499e-05,7.3135989e-05,3.3510944e-05,3.2133395e-05,6.51781963341896e-05
385.1,0.000132136566,0.000147389942,0.000104737571,0.000127535321,8.754874e-05,6.6082271e-05,6.9641141e-05,4.7191208e-05,7.008526e-05,3.3848001e-05,3.2389752e-05,6.44979161078792e-05
385.11,0.000130764935,0.000147867686,0.000105696556,0.000127736264,8.6328287e-05,6.6450263e-05,6.8276504e-05,4.580532e-05,6.7278514e-05,3.3327217e-05,3.2653103e-05,6.36691964934273e-05
385.12,0.000126637937,0.00014822169,0.000104948736,0.000127118102,8.5733797e-05,6.4038947e-05,6.6817448e-05,4.4898252e-05,6.5164981e-05,3.2928559e-05,3.2920489e-05,6.27230702411699e-05
385.13,0.00012361357,0.000148439849,0.000106242088,0.000126238203,8.558504e-05,6.4855362e-05,6.5530821e-05,4.4956356e-05,6.4016351e-05,3.2985856e-05,3.318922e-05,6.27782690921952e-05
385.14,0.000124729651,0.000148516783,0.000108800816,0.000124174704,8.555276e-05,6.5451466e-05,6.4658454e-05,4.4813248e-05,6.3865442e-05,3.2491434e-05,3.3552101e-05,6.24170823296594e-05
385.15,0.000131329297,0.000148454375,0.000103804679,0.000122828359,8.6632257e-05,6.5528938e-05,6.4373852e-05,4.5552191e-05,6.4511042e-05,3.1597816e-05,3.3933812e-05,6.14953511474426e-05
385.16,0.000142309339,0.000148258274,0.000102923435,0.000121923712,8.774511e-05,6.8107303e-05,6.4752873e-05,4.7310644e-05,6.5583545e-05,3.1648657e-05,3.4248273e-05,6.12817664232644e-05
385.17,0.000149689892,0.000147938971,0.000107330731,0.000120367547,8.8236304e-05,6.5938894e-05,6.576243e-05,4.7440571e-05,6.6654703e-05,3.2392173e-05,3.456112e-05,6.06513670730933e-05
385.18,0.000153929332,0.000147508571,0.000106589905,0.000120252415,8.6833738e-05,6.3646745e-05,6.7267754e-05,4.7873392e-05,6.73576e-05,3.3387204e-05,3.4784659e-05,6.00314204500772e-05
385.19,0.000156298953,0.000146980255,0.000109128996,0.000120599963,8.489102e-05,7.1509884e-05,6.9058487e-05,4.8195654e-05,6.748403e-05,3.3482699e-05,3.4864283e-05,6.15025546631246e-05
385.2,0.000157957607,0.000146368549,0.000111373801,0.00012031294,8.5234533e-05,7.0827969e-05,7.0884728e-05,4.7703653e-05,6.7032917e-05,3.3657011e-05,3.4885803e-05,6.15644394595511e-05
385.21,0.00015765552,0.000145687441,0.000105470327,0.000119894645,8.6405759e-05,6.6842196e-05,7.2496307e-05,4.8846903e-05,6.6200362e-05,3.3882702e-05,3.4838459e-05,6.1071284662094e-05
385.22,0.000159952511,0.000144950381,0.000109574729,0.000118248634,8.6155858e-05,6.2826564e-05,7.3680176e-05,4.8920609e-05,6.5313469e-05,3.3788014e-05,3.4754531e-05,6.02027241696848e-05
385.23,0.000163031216,0.000144171088,0.000109734515,0.000117456698,8.4849863e-05,6.9563938e-05,7.4288654e-05,4.8640849e-05,6.4731084e-05,3.2773884e-05,3.4640744e-05,6.06904104962162e-05
385.24,0.000164652479,0.00014336355,0.000106561929,0.000117934442,8.3715221e-05,7.0997439e-05,7.4255029e-05,4.8093703e-05,6.4739692e-05,3.1505818e-05,3.4553857e-05,6.02534662364619e-05
385.25,0.00016653252,0.0001425431,0.000104043282,0.000118757851,8.3123959e-05,7.1345794e-05,7.3597324e-05,4.7155431e-05,6.5472986e-05,3.0575885e-05,3.4477461e-05,5.97056288171165e-05
385.26,0.000166111266,0.000141725609,0.00010976814,0.000118500687,8.2528662e-05,7.1569871e-05,7.2408075e-05,4.8103925e-05,6.6878242e-05,3.0193367e-05,3.4358832e-05,6.01260308427855e-05
385.27,0.000161789512,0.000140929638,0.000111109643,0.00011849719,8.1845671e-05,6.8575632e-05,7.0836039e-05,4.8356247e-05,6.8732728e-05,3.0059943e-05,3.4202543e-05,6.00501235544846e-05
385.28,0.000157716045,0.000140176169,0.000107019498,0.000119117235,8.2171699e-05,6.4028456e-05,6.9061177e-05,4.7532031e-05,7.0708264e-05,3.0061826e-05,3.3961788e-05,5.9378478429548e-05
385.29,0.000152786351,0.000139488067,0.000103891566,0.00011961892,8.3627796e-05,6.5001698e-05,6.7269099e-05,4.747581e-05,7.2459185e-05,3.044542e-05,3.3605632e-05,6.01584074013388e-05
385.3,0.000148785783,0.000138891425,0.000105830518,0.000119764449,8.5157061e-05,6.8819884e-05,6.5624164e-05,4.761838e-05,7.371138e-05,3.1245157e-05,3.3137034e-05,6.16466030960364e-05
385.31,0.000144798127,0.000138413143,0.000109145405,0.000119836272,8.5362308e-05,7.2381982e-05,6.4249036e-05,4.8483215e-05,7.4323624e-05,3.1642201e-05,3.2556801e-05,6.29930751017136e-05
385.32,0.0001413864,0.000138081197,0.000107531943,0.000120237889,8.5366074e-05,6.8361239e-05,6.3210965e-05,4.8482946e-05,7.4310981e-05,3.1371049e-05,3.1915505e-05,6.23715520417023e-05
385.33,0.00013807501,0.000137922756,0.000105655399,0.000120843139,8.5781141e-05,6.6881739e-05,6.2515869e-05,4.7720062e-05,7.3822477e-05,3.1004133e-05,3.1227403e-05,6.21272853797209e-05
385.34,0.000136762559,0.000137963375,0.000107977676,0.000121102993,8.6807645e-05,7.01821e-05,6.2114252e-05,4.7607351e-05,7.3082727e-05,3.0954099e-05,3.0506214e-05,6.29882647658196e-05
385.35,0.000134062606,0.000138223767,0.000109938417,0.000121721155,8.7967573e-05,7.0487415e-05,6.1913578e-05,4.7831159e-05,7.2321457e-05,3.1268829e-05,2.977023e-05,6.3624816804014e-05
385.36,0.000130260022,0.000138720341,0.000110532907,0.00012299218,8.8217474e-05,6.8327883e-05,6.1799791e-05,4.7928806e-05,7.170464e-05,3.1663721e-05,2.9021065e-05,6.38065037048004e-05
385.37,0.000126978222,0.000139461705,0.000110106273,0.00012387988,8.7508659e-05,6.8486055e-05,6.1662063e-05,4.8155304e-05,7.1296029e-05,3.1645698e-05,2.819927e-05,6.40956955185937e-05
385.38,0.000123482836,0.000140449204,0.000107954542,0.000124693336,8.6447992e-05,7.1747949e-05,6.141539e-05,4.8691152e-05,7.1052046e-05,3.1425387e-05,2.7206929e-05,6.48354777074613e-05
385.39,0.000121287796,0.000141674768,0.000106817479,0.000125223535,8.5659553e-05,7.361185e-05,6.1018346e-05,4.9213281e-05,7.0855407e-05,3.1323705e-05,2.60321253e-05,6.5223344555486e-05
385.4,0.000121937162,0.000143120643,0.000106908939,0.000124481902,8.6058749e-05,7.2786558e-05,6.0479539e-05,4.8906352e-05,7.0571612e-05,3.1272057e-05,2.46289944e-05,6.47269322734304e-05
385.41,0.000125965975,0.000144761005,0.000107843714,0.000123805905,8.8260245e-05,6.9464139e-05,5.9854114e-05,4.7690203e-05,7.0110815e-05,3.1529759e-05,2.28700841e-05,6.35589619429922e-05
385.42,0.0001291469,0.000146560884,0.000108889048,0.000124207791,9.0059855e-05,6.7176025e-05,5.922573e-05,4.6544801e-05,6.947732e-05,3.1648657e-05,2.08253882e-05,6.27106309905327e-05
385.43,0.000129893375,0.000148479392,0.000107315398,0.00012488325,9.0686087e-05,7.1671015e-05,5.8683964e-05,4.5320044e-05,6.878868e-05,3.1771859e-05,1.86392521e-05,6.30496176361478e-05
385.44,0.00013040851,0.000150469454,0.000107751985,0.000125561668,9.0667257e-05,7.6865136e-05,5.8297949e-05,4.4584598e-05,6.8259826e-05,3.2174552e-05,1.6449619e-05,6.3718798176136e-05
385.45,0.000131178388,0.000152482112,0.000110369355,0.000125911368,9.030868e-05,7.5068754e-05,5.8094047e-05,4.5179626e-05,6.8155723e-05,3.2669243e-05,1.42031193e-05,6.34550287100679e-05
385.46,0.000130480333,0.000154467332,0.000112476701,0.00012636544,8.9770949e-05,7.1719166e-05,5.8046434e-05,4.6422944e-05,6.872412e-05,3.3054451e-05,1.22256196e-05,6.32600243262725e-05
385.47,0.00012977367,0.000156376425,0.000115329984,0.000126924422,8.9204973e-05,7.3922814e-05,5.8080328e-05,4.7923964e-05,7.0129376e-05,3.367342e-05,1.06914857e-05,6.43371056546633e-05
385.48,0.000128225037,0.000158165544,0.000115629112,0.000127470223,8.9107864e-05,7.6482349e-05,5.8091088e-05,4.9787327e-05,7.240135e-05,3.3968244e-05,9.6047795e-06,6.5657662165289e-05
385.49,0.000128510446,0.000159795953,0.000111695525,0.000128114747,9.0423274e-05,8.0130796e-05,5.7971921e-05,5.124719e-05,7.5414688e-05,3.418452e-05,9.1460807e-06,6.69738366834561e-05
385.5,0.00012767009,0.000161236717,0.000106671412,0.000129039838,9.0625293e-05,8.2595912e-05,5.7647238e-05,5.1203881e-05,7.8902811e-05,3.3463331e-05,9.3372052e-06,6.76953577393566e-05
385.51,0.00012745489,0.000162464971,0.000108411035,0.00012948584,8.9384396e-05,8.1339144e-05,5.7097133e-05,5.0775902e-05,8.2500417e-05,3.2042742e-05,9.9997791e-06,6.76438789304768e-05
385.52,0.000126466853,0.000163467265,0.000108091463,0.000129743004,8.7761788e-05,7.539532e-05,5.6371909e-05,4.9255783e-05,8.5804275e-05,3.1661031e-05,1.12433123e-05,6.64706645910566e-05
385.53,0.00012689806,0.00016423795,0.000108488238,0.000129381737,8.7205765e-05,7.2300475e-05,5.5585084e-05,4.8749525e-05,8.8439399e-05,3.1547513e-05,1.28132501e-05,6.58991813547385e-05
385.54,0.000122974964,0.000164779447,0.000109608892,0.000129003523,8.7202806e-05,7.6295394e-05,5.4890257e-05,4.6992417e-05,9.0112041e-05,3.1311869e-05,1.43100737e-05,6.68944575729438e-05
385.55,0.000118484009,0.00016510144,0.00011019585,0.000128546761,8.7636165e-05,7.616466e-05,5.4444524e-05,4.6537807e-05,9.0646275e-05,3.1424311e-05,1.58650551e-05,6.73799801979126e-05
385.56,0.000114178664,0.000165218186,0.000111122824,0.000128081929,8.8093465e-05,7.6382281e-05,5.4367321e-05,4.6479703e-05,8.9995026e-05,3.1766479e-05,1.71200208e-05,6.79191143040485e-05
385.57,0.000112105481,0.00016514717,0.000111241722,0.000127275467,8.8351436e-05,7.1149155e-05,5.4705723e-05,4.6357846e-05,8.8234152e-05,3.3332597e-05,1.7890652e-05,6.71090628029119e-05
385.58,0.000110385226,0.000164907491,0.000111670777,0.000125307463,8.8370804e-05,7.8420763e-05,5.5416152e-05,4.5796443e-05,8.553931e-05,3.3796084e-05,1.80410768e-05,6.81267508893553e-05
385.59,0.000110262024,0.000164518786,0.000114704559,0.000122477314,8.783926e-05,7.9955408e-05,5.636895e-05,4.6599946e-05,8.2160939e-05,3.3411145e-05,1.77138652e-05,6.79864143054424e-05
385.6,0.00010930277,0.000163998271,0.000114687881,0.000120734463,8.7296687e-05,7.812567e-05,5.7374741e-05,4.7162694e-05,7.839736e-05,3.3589223e-05,1.69285466e-05,6.7231764069711e-05
385.61,0.000105243829,0.00016336101,0.000110645618,0.000120360015,8.7438181e-05,7.3279635e-05,5.8228278e-05,4.8379112e-05,7.4568952e-05,3.3736097e-05,1.58531384e-05,6.63782139708688e-05
385.62,0.000105123855,0.000162619377,0.000110413471,0.000120376693,8.6958823e-05,7.4237813e-05,5.8757401e-05,4.860023e-05,7.0997439e-05,3.3148063e-05,1.48035004e-05,6.60492891385324e-05
385.63,0.000106121576,0.000161781173,0.000113467697,0.000119873125,8.5887396e-05,7.7151621e-05,5.8865808e-05,4.9484164e-05,6.7981142e-05,3.2848397e-05,1.39262914e-05,6.61348845969134e-05
385.64,0.000105938925,0.000160852854,0.000113447791,0.000120371582,8.4365663e-05,7.7970726e-05,5.8558072e-05,4.8996198e-05,6.5768886e-05,3.2577245e-05,1.34879828e-05,6.56498902025026e-05
385.65,0.000104771465,0.000159837917,0.000111208635,0.000120942669,8.273364e-05,7.7007437e-05,5.7939103e-05,4.7314141e-05,6.4532024e-05,3.2620016e-05,1.36940906e-05,6.47284747027903e-05
385.66,0.000105825945,0.000158738514,0.000109307343,0.000121972132,8.1555151e-05,7.8503884e-05,5.7188324e-05,4.6211779e-05,6.4336192e-05,3.29256e-05,1.45103173e-05,6.44103496771201e-05
385.67,0.000109261075,0.000157558142,0.000110401097,0.000123829308,8.1468264e-05,7.8530515e-05,5.6513403e-05,4.5813928e-05,6.5124093e-05,3.380523e-05,1.59714177e-05,6.43477391030411e-05
385.68,0.000113370588,0.000156300836,0.000110462429,0.00012465729,8.1901623e-05,7.856145e-05,5.6096453e-05,4.6029397e-05,6.6713076e-05,3.4443836e-05,1.79806056e-05,6.43673286721295e-05
385.69,0.000115843236,0.00015497359,0.000108330066,0.000124636039,8.275785e-05,8.1158645e-05,5.6047495e-05,4.6569011e-05,6.8813697e-05,3.4740812e-05,2.02497551e-05,6.50467121537734e-05
385.7,0.00011594438,0.000153587702,0.000110183207,0.0001241166,8.3704999e-05,7.8869993e-05,5.6375406e-05,4.7041644e-05,7.1071414e-05,3.4387346e-05,2.23173698e-05,6.53167595617422e-05
385.71,0.000113001251,0.000152157429,0.000109240631,0.000123412089,8.4383148e-05,7.3608891e-05,5.6986305e-05,4.8095855e-05,7.312227e-05,3.3826481e-05,2.41358636e-05,6.5259481438394e-05
385.72,0.000108951456,0.000150702139,0.000113645775,0.000122705157,8.5220814e-05,7.2391128e-05,5.7709108e-05,4.8496127e-05,7.4653687e-05,3.3526277e-05,2.55414693e-05,6.62552409361248e-05
385.73,0.000106401067,0.000149244966,0.000114353245,0.000122857411,8.6476506e-05,7.7387265e-05,5.8341258e-05,4.7230751e-05,7.5454769e-05,3.2953845e-05,2.63317913e-05,6.77146173506858e-05
385.74,0.00010599138,0.000147811465,0.000112095259,0.000123939598,8.7919422e-05,8.213646e-05,5.8704408e-05,4.5563758e-05,7.5445623e-05,3.2634004e-05,2.65137698e-05,6.86267912993682e-05
385.75,0.00010732831,0.000146429343,0.00011494639,0.000124929249,8.8775649e-05,8.2051187e-05,5.8692303e-05,4.4532412e-05,7.4673593e-05,3.3050954e-05,2.62891548e-05,6.86520107544272e-05
385.76,0.000109126037,0.000145125231,0.000112067283,0.000125578346,8.8187077e-05,7.8170055e-05,5.8300101e-05,4.467014e-05,7.3283132e-05,3.3290633e-05,2.58496088e-05,6.73458478003034e-05
385.77,0.000110575409,0.000143925222,0.000110818316,0.000126243314,8.7273015e-05,7.9471208e-05,5.762518e-05,4.5600073e-05,7.1463885e-05,3.3141338e-05,2.54401908e-05,6.70553586414904e-05
385.78,0.000111775418,0.000142850567,0.000116765637,0.000126690123,8.7026342e-05,8.4347371e-05,5.6841852e-05,4.6565783e-05,6.9392316e-05,3.2969447e-05,2.52982126e-05,6.79035366755268e-05
385.79,0.000111163174,0.000141917406,0.000116349763,0.000126350376,8.7158959e-05,8.4267747e-05,5.615375e-05,4.7747769e-05,6.7189206e-05,3.2566216e-05,2.55459616e-05,6.76659212659022e-05
385.8,0.000109741509,0.000141135423,0.000113745574,0.000125450033,8.7546588e-05,8.122455e-05,5.5737876e-05,4.8806553e-05,6.4897864e-05,3.2575362e-05,2.62029134e-05,6.68857432739296e-05
385.81,0.000109890266,0.000140506232,0.000111931976,0.000124647068,8.7606306e-05,7.6572464e-05,5.5697257e-05,4.9198486e-05,6.2498653e-05,3.2989622e-05,2.7336856e-05,6.56264897963696e-05
385.82,0.000110304257,0.000140023915,0.000109676949,0.000124161254,8.7550354e-05,7.611086e-05,5.6031624e-05,4.9308507e-05,5.9949071e-05,3.2993388e-05,2.876417e-05,6.50587141337061e-05
385.83,0.000111771383,0.000139675291,0.000110734388,0.000123634821,8.7780887e-05,7.8521638e-05,5.6636605e-05,4.829357e-05,5.7237013e-05,3.2839789e-05,3.0237483e-05,6.49500471395627e-05
385.84,0.000113476574,0.000139440454,0.000113804485,0.000122153438,8.7438181e-05,8.2349239e-05,5.7330894e-05,4.7493295e-05,5.4432957e-05,3.2778188e-05,3.1580869e-05,6.50315939846156e-05
385.85,0.000115683719,0.000139294387,0.000111667011,0.000120428341,8.6605895e-05,8.1831683e-05,5.7903595e-05,4.6778024e-05,5.1717402e-05,3.2977517e-05,3.2854046e-05,6.38750435281114e-05
385.86,0.000116460591,0.000139210459,0.000110394641,0.000118840434,8.6299235e-05,7.7924189e-05,5.8166946e-05,4.6843391e-05,4.9375488e-05,3.3531388e-05,3.3887275e-05,6.25702949287793e-05
385.87,0.000117720587,0.000139160425,0.000108424754,0.000116419972,8.6194863e-05,8.1233427e-05,5.8005815e-05,4.751078e-05,4.7754763e-05,3.3615854e-05,3.4699655e-05,6.24929997044885e-05
385.88,0.000116482918,0.000139119268,0.000111254634,0.000115187145,8.582445e-05,8.4564185e-05,5.7403255e-05,4.8711058e-05,4.7194436e-05,3.3551025e-05,3.5367851e-05,6.32271911302415e-05
385.89,0.000112593178,0.000139066006,0.000115717344,0.000115968052,8.4997813e-05,8.6675566e-05,5.6444001e-05,4.9446773e-05,4.7948712e-05,3.3424595e-05,3.59653e-05,6.4333326911913e-05
385.9,0.000109954019,0.000138987458,0.000113199235,0.000117162143,8.3305803e-05,8.2361882e-05,5.5288377e-05,4.9602793e-05,5.0119542e-05,3.3416794e-05,3.6735178e-05,6.37038792126277e-05
385.91,0.000109396113,0.000138877975,0.000113057203,0.000117723008,8.0505782e-05,7.9633415e-05,5.4130601e-05,4.8691959e-05,5.3624343e-05,3.3166086e-05,3.767076e-05,6.30029943771633e-05
385.92,0.000107388297,0.000138741861,0.00011477961,0.000118089117,7.8158757e-05,7.7638242e-05,5.3149289e-05,4.6774527e-05,5.8201916e-05,3.2884443e-05,3.8759672e-05,6.27700786453839e-05
385.93,0.000107125215,0.000138593373,0.000112758344,0.000119405872,7.767913e-05,8.3005599e-05,5.2467912e-05,4.5405317e-05,6.3463287e-05,3.2828222e-05,3.991691e-05,6.41340672387309e-05
385.94,0.00010853881,0.000138455107,0.000118872714,0.000120498012,7.7494327e-05,8.2033971e-05,5.2130048e-05,4.550404e-05,6.8967296e-05,3.2816117e-05,4.0942069e-05,6.50130384904154e-05
385.95,0.000110721476,0.000138357729,0.000119321944,0.00012142391,7.7994398e-05,7.6862177e-05,5.2100996e-05,4.6753545e-05,7.4304256e-05,3.2831719e-05,4.1948129e-05,6.50278856364024e-05
385.96,0.000108235378,0.000138337016,0.00011644203,0.000121026597,7.8326344e-05,7.9016867e-05,5.2289565e-05,4.8646498e-05,7.9164279e-05,3.3189489e-05,4.2723656e-05,6.66287193946658e-05
385.97,0.00010361342,0.000138431166,0.000118402502,0.000119194438,7.7242274e-05,8.3867744e-05,5.2583851e-05,4.9333793e-05,8.3373591e-05,3.3699782e-05,4.3219961e-05,6.85793048700289e-05
385.98,9.844324e-05,0.000138677839,0.000112114627,0.000118262353,7.7695539e-05,8.6955057e-05,5.2891318e-05,4.8313745e-05,8.6891573e-05,3.4335698e-05,4.347309e-05,6.97460222166943e-05
385.99,9.8694486e-05,0.000139110391,0.000110910583,0.000118136192,7.8895279e-05,8.2427249e-05,5.3165429e-05,4.7968618e-05,8.9772832e-05,3.4314985e-05,4.3535229e-05,6.93873116710721e-05
386,9.8954878e-05,0.000139754646,0.000117008006,0.000118590264,8.0295424e-05,7.8845514e-05,5.3419365e-05,4.622496e-05,9.2109635e-05,3.498345e-05,4.3601672e-05,6.94718167967459e-05
386.01,0.000101686304,0.000140625937,0.000116717755,0.000119484689,7.9924742e-05,7.6817523e-05,5.3716072e-05,4.6040426e-05,9.3975688e-05,3.5301139e-05,4.3750429e-05,6.91268510218175e-05
386.02,0.000102556519,0.000141726954,0.000113079799,0.000121503534,8.0815132e-05,8.2527317e-05,5.4141899e-05,4.7366327e-05,9.5388207e-05,3.4906516e-05,4.4054399e-05,7.06888033855338e-05
386.03,0.000102223228,0.00014304613,0.000113452095,0.00012262365,8.2094765e-05,8.8457153e-05,5.4773242e-05,4.9366342e-05,9.6303076e-05,3.481667e-05,4.4536985e-05,7.27329385054193e-05
386.04,0.000101943737,0.000144556834,0.000113767901,0.00012297066,8.2644601e-05,8.3791886e-05,5.564534e-05,5.0567696e-05,9.6641209e-05,3.4568652e-05,4.5060997e-05,7.244352828743e-05
386.05,0.000104447589,0.000146218985,0.000111925789,0.00012388526,8.40356e-05,8.115461e-05,5.6732638e-05,5.0954787e-05,9.633697e-05,3.4373089e-05,4.5685077e-05,7.20950161381316e-05
386.06,0.000105995146,0.000147978514,0.000113473077,0.000124640881,8.637321e-05,7.9681297e-05,5.7950401e-05,5.1176443e-05,9.5393049e-05,3.4244238e-05,4.627069e-05,7.23088493419364e-05
386.07,0.00010666926,0.000149771668,0.000110262024,0.000124793135,8.8230117e-05,8.0136983e-05,5.9173813e-05,5.0020012e-05,9.3920005e-05,3.370032e-05,4.6722072e-05,7.21888359720307e-05
386.08,0.000109596787,0.000151527431,0.000111868223,0.000125042229,8.9622999e-05,8.1598191e-05,6.0271064e-05,4.8111995e-05,9.2145412e-05,3.4029845e-05,4.7015282e-05,7.21021364947994e-05
386.09,0.000112276027,0.00015317129,0.00011576684,0.000125786821,9.0848832e-05,8.3936339e-05,6.1138589e-05,4.6566321e-05,9.0386959e-05,3.4362329e-05,4.7197126e-05,7.23930659829024e-05
386.1,0.000113234474,0.000154629539,0.000110803521,0.000126296307,9.1908154e-05,8.0845798e-05,6.1731734e-05,4.5675393e-05,8.8995691e-05,3.4575108e-05,4.7327322e-05,7.14146272135927e-05
386.11,0.00011417974,0.000155833852,0.000110588859,0.000126468467,9.2814415e-05,8.0402217e-05,6.2076592e-05,4.5470953e-05,8.8277999e-05,3.48893e-05,4.7593901e-05,7.13204160411586e-05
386.12,0.000114868649,0.000156724511,0.000115323528,0.000125436314,9.3532376e-05,8.3687514e-05,6.2260319e-05,4.5736725e-05,8.8424335e-05,3.4634557e-05,4.8107422e-05,7.21867798835731e-05
386.13,0.000115690982,0.000157253903,0.000116099593,0.000124750902,9.4136281e-05,8.5540386e-05,6.2405579e-05,4.6772913e-05,8.9457295e-05,3.4380352e-05,4.8927065e-05,7.28285451615662e-05
386.14,0.000113207574,0.000157389479,0.000114997769,0.000124689032,9.4276161e-05,8.7574833e-05,6.263127e-05,4.7912935e-05,9.1216017e-05,3.4058628e-05,5.0039649e-05,7.39068193320311e-05
