wv_nm,T_227
324.97,0.40525704075
324.98,0.3999765842
324.99,0.3967430697
325,0.39075196895
325.01,0.38694734055
325.02,0.38487410375
325.03,0.38335137545
325.04,0.37728456465
325.05,0.37410893895
325.06,0.3663905085
325.07,0.36052914645
325.08,0.35786472835
325.09,0.35858325425
325.1,0.35547173125
325.11,0.3494335555
325.12,0.3425790858
325.13,0.34042193445
325.14,0.3371112304
325.15,0.3314073006
325.16,0.32765877215
325.17,0.32301236205
325.18,0.32081317945
325.19,0.3166431011
325.2,0.31266963485
325.21,0.31150069535
325.22,0.308008766
325.23,0.30470473315
325.24,0.3029054863
325.25,0.2990163112
325.26,0.29714400395
325.27,0.2970970231
325.28,0.29494934055
325.29,0.29405698685
325.3,0.2935039901
325.31,0.29042481435
325.32,0.2903782908
325.33,0.29172166335
325.34,0.2907084345
325.35,0.29167703625
325.36,0.29481640075
325.37,0.29832270815
325.38,0.3034762774
325.39,0.3118363132
325.4,0.31602632445
325.41,0.31955541615
325.42,0.3240778038
325.43,0.3279251494
325.44,0.33034276
325.45,0.3309555689
325.46,0.33339204985
325.47,0.33322126175
325.48,0.3306137506
325.49,0.3302941786
325.5,0.331185268
325.51,0.3277696943
325.52,0.32734213225
325.53,0.32430757015
325.54,0.3225756271
325.55,0.3196621688
325.56,0.31557943475
325.57,0.3153033735
325.58,0.3119269393
325.59,0.31283307925
325.6,0.310992514
325.61,0.30669732375
325.62,0.3023536059
325.63,0.2986371557
325.64,0.2982855996
325.65,0.29476905675
325.66,0.29065970515
325.67,0.2849912699
325.68,0.28221765125
325.69,0.2811017182
325.7,0.2771713861
325.71,0.2770016202
325.72,0.27632020285
325.73,0.269983360435
325.74,0.26609151013
325.75,0.261627069115
325.76,0.25727024155
325.77,0.254930405575
325.78,0.25185261383
325.79,0.248995622665
325.8,0.246444472395
325.81,0.24463291745
325.82,0.240266927745
325.83,0.2373017932
325.84,0.235210502465
325.85,0.23432428869
325.86,0.233182608305
325.87,0.23186827565
325.88,0.228913798885
325.89,0.22509084755
325.9,0.222397389555
325.91,0.217182956365
325.92,0.21274231378
325.93,0.209844574495
325.94,0.2073948574
325.95,0.204836128055
325.96,0.204151829715
325.97,0.20229357099
325.98,0.199307599705
325.99,0.197862367615
326,0.196431198845
326.01,0.195220949015
326.02,0.1932866144
326.03,0.190842379525
326.04,0.188569248825
326.05,0.18638045097
326.06,0.1839950316
326.07,0.18242024104
326.08,0.18117862581
326.09,0.178892382705
326.1,0.17709963086
326.11,0.17535764335
326.12,0.172963531245
326.13,0.1719680147
326.14,0.17046613659
326.15,0.168560326735
326.16,0.166777421635
326.17,0.16621413429
326.18,0.164447418955
326.19,0.162438567305
326.2,0.16172707172
326.21,0.160236632835
326.22,0.15893221821
326.23,0.15785592231
326.24,0.157068391185
326.25,0.157134207415
326.26,0.15597046365
326.27,0.15557360257
326.28,0.15419880544
326.29,0.151774845095
326.3,0.150760639775
326.31,0.149781458255
326.32,0.14838810685
326.33,0.147972355245
326.34,0.147567857255
326.35,0.14744591283
326.36,0.146921119385
326.37,0.14636279778
326.38,0.146504715455
326.39,0.14548428682
326.4,0.14447145878
326.41,0.14323291553
326.42,0.142100859965
326.43,0.14142501226
326.44,0.1401308425
326.45,0.13905635428
326.46,0.1385488804
326.47,0.13789190439
326.48,0.13623803321
326.49,0.135235006185
326.5,0.134323720265
326.51,0.13417941387
326.52,0.13417790478
326.53,0.133415049025
326.54,0.132201060095
326.55,0.1314425191
326.56,0.13089476247
326.57,0.129809233145
326.58,0.128304277675
326.59,0.127238499675
326.6,0.126453708315
326.61,0.12574458531
326.62,0.125027736625
326.63,0.124527442355
326.64,0.124642133195
326.65,0.12414023703
326.66,0.123972013845
326.67,0.123020593125
326.68,0.12270525922
326.69,0.12241965116
326.7,0.120929231105
326.71,0.120473031315
326.72,0.119787651595
326.73,0.11949255456
326.74,0.119148171345
326.75,0.11835909885
326.76,0.11843676991
326.77,0.118512118155
326.78,0.118860812095
326.79,0.11832442475
326.8,0.118118372095
326.81,0.11916093405
326.82,0.1192346535
326.83,0.119632908
326.84,0.120039892895
326.85,0.119814756035
326.86,0.120880012175
326.87,0.12186501082
326.88,0.122823241275
326.89,0.124144679565
326.9,0.12527971834
326.91,0.12727421615
326.92,0.12902080625
326.93,0.13177822034
326.94,0.13440367379
326.95,0.13761746521
326.96,0.14081438764
326.97,0.14425909673
326.98,0.14817858006
326.99,0.151788994495
327,0.15683793754
327.01,0.161037042335
327.02,0.16463611573
327.03,0.169041137335
327.04,0.17335452947
327.05,0.17676816906
327.06,0.1795486499
327.07,0.18307585053
327.08,0.18523863743
327.09,0.18758792741
327.1,0.1895942397
327.11,0.191560222165
327.12,0.193002683555
327.13,0.193875002135
327.14,0.19516346506
327.15,0.196301941655
327.16,0.197346097435
327.17,0.19705962723
327.18,0.198000391515
327.19,0.197831577875
327.2,0.19652999044
327.21,0.196956394445
327.22,0.196242250555
327.23,0.196097127745
327.24,0.19650880938
327.25,0.19570220481
327.26,0.194994897555
327.27,0.19433312931
327.28,0.193096091115
327.29,0.19333163424
327.3,0.19147769431
327.31,0.189880198805
327.32,0.18897217182
327.33,0.18751254285
327.34,0.186474290275
327.35,0.185494839755
327.36,0.184022175045
327.37,0.182622105365
327.38,0.18120583247
327.39,0.179666822945
327.4,0.179186273275
327.41,0.17781938878
327.42,0.176097582995
327.43,0.175353128185
327.44,0.174347148885
327.45,0.17286650967
327.46,0.172404818245
327.47,0.171220631825
327.48,0.17042327413
327.49,0.1703201745
327.5,0.16979545503
327.51,0.16900923528
327.52,0.16854867231
327.53,0.168511263825
327.54,0.16853968233
327.55,0.168532081735
327.56,0.16905071239
327.57,0.16989572478
327.58,0.17004336005
327.59,0.17041117989
327.6,0.17261453199
327.61,0.17476745466
327.62,0.177102085485
327.63,0.179959268985
327.64,0.18394610588
327.65,0.18909352848
327.66,0.19436146577
327.67,0.201194397985
327.68,0.20817512687
327.69,0.21599806382
327.7,0.223814002735
327.71,0.231473834225
327.72,0.240292453155
327.73,0.246658905745
327.74,0.253005640635
327.75,0.25894452983
327.76,0.264373317015
327.77,0.2703964597
327.78,0.27536452655
327.79,0.28159042395
327.8,0.28713975945
327.81,0.29060848755
327.82,0.293998439
327.83,0.2999646707
327.84,0.30325834705
327.85,0.3056245383
327.86,0.309734939
327.87,0.31166884725
327.88,0.3136209399
327.89,0.31658985255
327.9,0.3166326908
327.91,0.31815174725
327.92,0.3177246694
327.93,0.31508676125
327.94,0.31458313945
327.95,0.31394205865
327.96,0.3113092615
327.97,0.3087688255
327.98,0.3071167351
327.99,0.3056387684
328,0.3044655518
328.01,0.30274474535
328.02,0.2999889883
328.03,0.29778930805
328.04,0.2940084458
328.05,0.29165793725
328.06,0.2889825305
328.07,0.28503674435
328.08,0.2814686611
328.09,0.27858028705
328.1,0.2761535708
328.11,0.2731546512
328.12,0.269620226575
328.13,0.267180843115
328.14,0.26503471404
328.15,0.26108801867
328.16,0.258441560355
328.17,0.256200889885
328.18,0.25352909984
328.19,0.249303130015
328.2,0.245001155585
328.21,0.242685600895
328.22,0.23876118545
328.23,0.235387125175
328.24,0.232327338945
328.25,0.22899403755
328.26,0.22567574232
328.27,0.224203902095
328.28,0.223275206495
328.29,0.220023701275
328.3,0.216521929215
328.31,0.21424581127
328.32,0.21193205081
328.33,0.20835907714
328.34,0.20542645259
328.35,0.20294139562
328.36,0.1999258303
328.37,0.19726225148
328.38,0.19479649795
328.39,0.19250066903
328.4,0.18958722687
328.41,0.186969785585
328.42,0.18467251617
328.43,0.18240426513
328.44,0.180802040605
328.45,0.17858900316
328.46,0.176719069835
328.47,0.1744516379
328.48,0.172621852825
328.49,0.170664081585
328.5,0.16828225471
328.51,0.1668094824
328.52,0.16406690097
328.53,0.161002946585
328.54,0.159208331915
328.55,0.157230353395
328.56,0.154977742015
328.57,0.15294687675
328.58,0.150926521315
328.59,0.14841404921
328.6,0.146582978315
328.61,0.145203930985
328.62,0.143633802195
328.63,0.141851152645
328.64,0.140384174595
328.65,0.138645304795
328.66,0.13667016019
328.67,0.1355389318
328.68,0.133659927795
328.69,0.13175677835
328.7,0.13054351841
328.71,0.12886284407
328.72,0.127367272665
328.73,0.1257056637
328.74,0.1243297825
328.75,0.12274180287
328.76,0.121415158085
328.77,0.119666835625
328.78,0.117650669865
328.79,0.115976475735
328.8,0.114016622435
328.81,0.112625456655
328.82,0.111529009965
328.83,0.110470352395
328.84,0.10922763023
328.85,0.10793558019
328.86,0.107103768975
328.87,0.10670626364
328.88,0.10606557289
328.89,0.10481908876
328.9,0.103834060525
328.91,0.103334051395
328.92,0.10210350148
328.93,0.100757792665
328.94,0.099465062055
328.95,0.09810535448
328.96,0.096930132485
328.97,0.09613472773
328.98,0.094931812185
328.99,0.093638169665
329,0.093001088895
329.01,0.092063352205
329.02,0.091563144015
329.03,0.091119977275
329.04,0.0898447626
329.05,0.088708212045
329.06,0.087805859615
329.07,0.08723799927
329.08,0.086272938905
329.09,0.08530670839
329.1,0.0842230661
329.11,0.083431586055
329.12,0.0829000972
329.13,0.082225820455
329.14,0.08190305677
329.15,0.081356092345
329.16,0.08074802995
329.17,0.080358013575
329.18,0.079791628695
329.19,0.07919354889
329.2,0.07860113019
329.21,0.07768027594
329.22,0.07719859916
329.23,0.0765991488
329.24,0.076114554715
329.25,0.07536790621
329.26,0.074362842855
329.27,0.07391231224
329.28,0.07368191374
329.29,0.073234955445
329.3,0.07273510637
329.31,0.072282141305
329.32,0.072138142915
329.33,0.072117975985
329.34,0.07194778103
329.35,0.07176590206
329.36,0.07170075026
329.37,0.071793145035
329.38,0.071473304035
329.39,0.071589011695
329.4,0.07144862194
329.41,0.0714873149
329.42,0.07166445678
329.43,0.07141813348
329.44,0.07201472706
329.45,0.07228813328
329.46,0.07234420095
329.47,0.07282203103
329.48,0.07301946358
329.49,0.07355194639
329.5,0.07428627066
329.51,0.07432073225
329.52,0.074700556215
329.53,0.07521410815
329.54,0.07588727258
329.55,0.07586984407
329.56,0.07567161528
329.57,0.07629694613
329.58,0.076190765105
329.59,0.076185395865
329.6,0.07653184231
329.61,0.076347172465
329.62,0.07613739416
329.63,0.07629686274
329.64,0.07650670695
329.65,0.076177422705
329.66,0.075819464405
329.67,0.075684687335
329.68,0.07561957454
329.69,0.0755726717
329.7,0.075113522325
329.71,0.07487490991
329.72,0.074721269215
329.73,0.07451773709
329.74,0.074462227595
329.75,0.074288910895
329.76,0.07386706375
329.77,0.073710722295
329.78,0.073783580945
329.79,0.073397358815
329.8,0.07297597973
329.81,0.07284457861
329.82,0.072127977405
329.83,0.072092937465
329.84,0.071985071155
329.85,0.07103390195
329.86,0.07066634304
329.87,0.07036648874
329.88,0.070616305005
329.89,0.070740494235
329.9,0.070359582165
329.91,0.070659896455
329.92,0.07144952578
329.93,0.071768813985
329.94,0.07184445544
329.95,0.072611071815
329.96,0.072698211675
329.97,0.073171097535
329.98,0.074046052315
329.99,0.07469361198
330,0.075593655045
330.01,0.076170703085
330.02,0.07758831829
330.03,0.07840939775
330.04,0.07952504297
330.05,0.081038126275
330.06,0.08227978589
330.07,0.08412908557
330.08,0.08631684912
330.09,0.08852947634
330.1,0.091273274995
330.11,0.09497325029
330.12,0.09835249554
330.13,0.102415257685
330.14,0.10726236196
330.15,0.111416137565
330.16,0.11647133217
330.17,0.12228150621
330.18,0.12710051209
330.19,0.132361252285
330.2,0.137142834885
330.21,0.14135411193
330.22,0.14560187479
330.23,0.14885450981
330.24,0.15192958869
330.25,0.153919022575
330.26,0.155800701785
330.27,0.157795791395
330.28,0.158692451785
330.29,0.16032865908
330.3,0.160656980305
330.31,0.160903074955
330.32,0.162107083985
330.33,0.161837102135
330.34,0.161884736655
330.35,0.16142190736
330.36,0.161423748665
330.37,0.161193094615
330.38,0.160414291195
330.39,0.16057053581
330.4,0.15928659612
330.41,0.157760407135
330.42,0.15731117041
330.43,0.156095501575
330.44,0.15526918603
330.45,0.154429743285
330.46,0.152930323835
330.47,0.152479746145
330.48,0.151497342005
330.49,0.149308090885
330.5,0.148452829595
330.51,0.14721537983
330.52,0.14568554186
330.53,0.14446486559
330.54,0.142716345415
330.55,0.142137037775
330.56,0.14093065213
330.57,0.13952380903
330.58,0.13843174704
330.59,0.137565985335
330.6,0.136254007775
330.61,0.13496256702
330.62,0.133586391265
330.63,0.132092020945
330.64,0.13122788938
330.65,0.129935415665
330.66,0.128952505805
330.67,0.128506662515
330.68,0.12770101693
330.69,0.126765315225
330.7,0.12619498815
330.71,0.125699946105
330.72,0.125151885505
330.73,0.12480294812
330.74,0.124755788385
330.75,0.124912144635
330.76,0.1247441501
330.77,0.12467838498
330.78,0.124558328935
330.79,0.12505990499
330.8,0.125216181885
330.81,0.125318361535
330.82,0.12635341032
330.83,0.12732393542
330.84,0.12922277145
330.85,0.131556272475
330.86,0.13420410269
330.87,0.137535884235
330.88,0.142073865815
330.89,0.14672796797
330.9,0.1519442196
330.91,0.1580927526
330.92,0.1636232581
330.93,0.16913518646
330.94,0.174019931905
330.95,0.17817645938
330.96,0.18206991427
330.97,0.185049773875
330.98,0.187693449385
330.99,0.18881935023
331,0.190699535145
331.01,0.19205083378
331.02,0.192622161535
331.03,0.193715197305
331.04,0.19387012651
331.05,0.19510814521
331.06,0.194152290025
331.07,0.192516581725
331.08,0.191776309865
331.09,0.19073979772
331.1,0.1904118383
331.11,0.1899418684
331.12,0.188356316495
331.13,0.187097393805
331.14,0.18620514098
331.15,0.185025378265
331.16,0.18342717798
331.17,0.181615555785
331.18,0.179931524325
331.19,0.17701642647
331.2,0.174848260915
331.21,0.173037478
331.22,0.17057082601
331.23,0.169727668375
331.24,0.168664916625
331.25,0.1664224183
331.26,0.164490687605
331.27,0.162790526905
331.28,0.16023186212
331.29,0.158303534275
331.3,0.15708648278
331.31,0.155141146065
331.32,0.15376945992
331.33,0.151714637515
331.34,0.149046361955
331.35,0.146901611505
331.36,0.144581774335
331.37,0.14292538935
331.38,0.141464123515
331.39,0.13995602747
331.4,0.138819697495
331.41,0.13709919098
331.42,0.1349904139
331.43,0.13270282983
331.44,0.13089126547
331.45,0.12867968466
331.46,0.126619417695
331.47,0.12517418695
331.48,0.123556677845
331.49,0.122226308755
331.5,0.120710246275
331.51,0.119007608085
331.52,0.117094862065
331.53,0.11596894239
331.54,0.11497717705
331.55,0.11336783075
331.56,0.112381817975
331.57,0.11108806382
331.58,0.10934480663
331.59,0.108658441025
331.6,0.10759791794
331.61,0.106126532325
331.62,0.104836101665
331.63,0.10340283873
331.64,0.10199532851
331.65,0.10065650744
331.66,0.09927500952
331.67,0.09735329773
331.68,0.095866293975
331.69,0.09459807599
331.7,0.093099158225
331.71,0.09192587841
331.72,0.091014706815
331.73,0.089952856215
331.74,0.089119564155
331.75,0.08817379916
331.76,0.087513117675
331.77,0.086915986095
331.78,0.085978004615
331.79,0.085071116845
331.8,0.083612526215
331.81,0.082093378305
331.82,0.080623946975
331.83,0.079349615965
331.84,0.078390410385
331.85,0.076946555575
331.86,0.07628306035
331.87,0.07550231744
331.88,0.074523222
331.89,0.07413577861
331.9,0.07333159773
331.91,0.07240934468
331.92,0.071556868885
331.93,0.07030080432
331.94,0.069264103875
331.95,0.068573747655
331.96,0.06779571492
331.97,0.06721900582
331.98,0.066430092035
331.99,0.065267831805
332,0.064973502765
332.01,0.06433907568
332.02,0.06362085375
332.03,0.0633235953
332.04,0.06276737055
332.05,0.061843408005
332.06,0.061063515135
332.07,0.06044739081
332.08,0.059366687345
332.09,0.058706913735
332.1,0.057762817885
332.11,0.05705005531
332.12,0.05644630902
332.13,0.055765425635
332.14,0.055190169135
332.15,0.054672758395
332.16,0.054387066945
332.17,0.054041243235
332.18,0.05372705258
332.19,0.053629167515
332.2,0.053334843855
332.21,0.052994634175
332.22,0.052378766745
332.23,0.05199602144
332.24,0.051484150755
332.25,0.05062496341
332.26,0.050160538945
332.27,0.049646108725
332.28,0.048929578805
332.29,0.048617901955
332.3,0.04833140754
332.31,0.047382390335
332.32,0.047149826385
332.33,0.04723474834
332.34,0.04690259252
332.35,0.046507648065
332.36,0.046196291325
332.37,0.045714044265
332.38,0.04541216843
332.39,0.044824528515
332.4,0.044782690945
332.41,0.044592914135
332.42,0.044053480365
332.43,0.0438411089
332.44,0.043475001245
332.45,0.04334668959
332.46,0.042893420555
332.47,0.04281311733
332.48,0.042802189205
332.49,0.04263837493
332.5,0.04257388218
332.51,0.042354844895
332.52,0.04232327909
332.53,0.0421493948
332.54,0.04182233922
332.55,0.041466265265
332.56,0.04155035601
332.57,0.041493762445
332.58,0.04103349672
332.59,0.041206769035
332.6,0.04144214807
332.61,0.04090292681
332.62,0.04098405183
332.63,0.041185784345
332.64,0.041008459545
332.65,0.04132275242
332.66,0.041613115055
332.67,0.041856382515
332.68,0.04204988094
332.69,0.042286346735
332.7,0.04312629789
332.71,0.043513048605
332.72,0.04363509525
332.73,0.04419537383
332.74,0.044736554755
332.75,0.04550564862
332.76,0.04613584568
332.77,0.04707228579
332.78,0.04787058364
332.79,0.04864885444
332.8,0.04940380832
332.81,0.05012533088
332.82,0.05110779689
332.83,0.05196018257
332.84,0.052639454645
332.85,0.05344424212
332.86,0.05382915422
332.87,0.054577454385
332.88,0.055071031725
332.89,0.05506343651
332.9,0.055348758085
332.91,0.056146012215
332.92,0.056454660125
332.93,0.056298134405
332.94,0.056802557825
332.95,0.05722271296
332.96,0.05724505879
332.97,0.057650077295
332.98,0.05777384016
332.99,0.05792204302
333,0.05822893436
333.01,0.058216107095
333.02,0.0583748023
333.03,0.058557341665
333.04,0.05873580568
333.05,0.058994442455
333.06,0.059145424085
333.07,0.05950723312
333.08,0.059374789625
333.09,0.05945347078
333.1,0.0596219132
333.11,0.0594960212
333.12,0.0596174209
333.13,0.05948981537
333.14,0.059636580425
333.15,0.05919585486
333.16,0.05916416935
333.17,0.059142494675
333.18,0.05861374693
333.19,0.05867341382
333.2,0.058598660065
333.21,0.058603168505
333.22,0.058431054235
333.23,0.05809078672
333.24,0.05806893316
333.25,0.05815055852
333.26,0.05824317791
333.27,0.05836567513
333.28,0.05832448854
333.29,0.058175358975
333.3,0.058703408665
333.31,0.058709297075
333.32,0.05933840065
333.33,0.059952198125
333.34,0.059912445305
333.35,0.060644437345
333.36,0.061193705755
333.37,0.06204189907
333.38,0.062869217985
333.39,0.06364576315
333.4,0.0647349038
333.41,0.066112599405
333.42,0.06755495992
333.43,0.06930578677
333.44,0.071212145385
333.45,0.07366374817
333.46,0.07630894353
333.47,0.079399951245
333.48,0.08306319728
333.49,0.086934982875
333.5,0.091117540135
333.51,0.095560626585
333.52,0.10051523133
333.53,0.10525380083
333.54,0.109096937925
333.55,0.11319012128
333.56,0.11734395472
333.57,0.120097760175
333.58,0.12275206253
333.59,0.12518566249
333.6,0.127158020255
333.61,0.128478584295
333.62,0.129600171725
333.63,0.13051916584
333.64,0.13121312935
333.65,0.131887954855
333.66,0.13225566037
333.67,0.132888274395
333.68,0.13240117054
333.69,0.13226572635
333.7,0.13230265467
333.71,0.13243950573
333.72,0.131897649615
333.73,0.13162280559
333.74,0.13169829506
333.75,0.13082481978
333.76,0.130377522545
333.77,0.12962185178
333.78,0.128877468255
333.79,0.12801298161
333.8,0.127107636555
333.81,0.12592170836
333.82,0.12512614355
333.83,0.12447322944
333.84,0.123368593045
333.85,0.122659533255
333.86,0.121354958575
333.87,0.119915827405
